TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4615;5119;05;A;  46;220929; 4;w;16;  759;s;  785;s;   70;s;  108;s;  656;s;  596;s;   52;s;    8;s;   16;s;    5;s;   15;s;   50;s;   41;s;   17;s;  648;s;  560;s;   82;s;    6;s;   15;s;   13;s;   21;s;   74;s;   56;s;   14;s
4615;5119;05;A;  46;220929; 4;w;17;  837;s;  760;s;   80;s;   68;s;  725;s;  657;s;   62;s;    6;s;   17;s;    5;s;   19;s;   56;s;   45;s;   15;s;  661;s;  585;s;   72;s;    4;s;   12;s;   11;s;   11;s;   46;s;   34;s;   19;s
4615;5119;05;A;  46;220929; 4;w;18;  745;s;  636;s;   52;s;   56;s;  655;s;  596;s;   52;s;    7;s;   19;s;    4;s;   13;s;   35;s;   32;s;   19;s;  560;s;  500;s;   53;s;    7;s;    7;s;    8;s;   10;s;   38;s;   29;s;   13;s
4615;5119;05;A;  46;220929; 4;w;19;  563;s;  450;s;   44;s;   41;s;  509;s;  459;s;   44;s;    6;s;    8;s;    2;s;   12;s;   30;s;   23;s;    2;s;  395;s;  359;s;   28;s;    8;s;    7;s;    6;s;    6;s;   29;s;   19;s;    7;s
4615;5119;05;A;  46;220929; 4;w;20;  397;s;  297;s;   28;s;   26;s;  359;s;  330;s;   27;s;    2;s;    7;s;    2;s;    7;s;   19;s;   16;s;    3;s;  258;s;  234;s;   22;s;    2;s;    6;s;    0;s;    3;s;   23;s;   16;s;    7;s
4615;5119;05;A;  46;220929; 4;w;21;  286;s;  197;s;   30;s;   26;s;  247;s;  229;s;   16;s;    2;s;    5;s;    0;s;    6;s;   24;s;   20;s;    4;s;  164;s;  152;s;   12;s;    0;s;    2;s;    2;s;    4;s;   20;s;   15;s;    5;s
4615;5119;05;A;  46;220929; 4;w;22;  215;s;  132;s;   18;s;   14;s;  194;s;  188;s;    6;s;    0;s;    3;s;    4;s;    6;s;    8;s;    4;s;    0;s;  116;s;  106;s;    8;s;    2;s;    1;s;    2;s;    3;s;    9;s;    7;s;    1;s
4615;5119;05;A;  46;220929; 4;w;23;  149;s;  122;s;   10;s;   22;s;  137;s;  130;s;    7;s;    0;s;    2;s;    2;s;    2;s;    6;s;    4;s;    0;s;   99;s;   94;s;    5;s;    0;s;    0;s;    0;s;    2;s;   20;s;   11;s;    1;s
4615;5119;05;A;  46;220929; 4;w;24;   76;s;   49;s;   12;s;    7;s;   63;s;   59;s;    4;s;    0;s;    0;s;    0;s;    3;s;    9;s;    6;s;    1;s;   42;s;   38;s;    4;s;    0;s;    0;s;    0;s;    1;s;    6;s;    4;s;    0;s
4615;5119;05;A;  46;220930; 5;w;01;   41;s;   33;s;    9;s;    8;s;   32;s;   29;s;    3;s;    0;s;    0;s;    0;s;    3;s;    6;s;    3;s;    0;s;   25;s;   20;s;    5;s;    0;s;    0;s;    0;s;    1;s;    7;s;    6;s;    0;s
4615;5119;05;A;  46;220930; 5;w;02;   32;s;   26;s;    3;s;   11;s;   24;s;   21;s;    3;s;    0;s;    3;s;    0;s;    0;s;    3;s;    2;s;    2;s;   15;s;   14;s;    1;s;    0;s;    0;s;    0;s;    0;s;   11;s;    8;s;    0;s
4615;5119;05;A;  46;220930; 5;w;03;   22;s;   19;s;    8;s;    7;s;   14;s;   14;s;    0;s;    0;s;    0;s;    2;s;    0;s;    6;s;    6;s;    0;s;   12;s;    9;s;    3;s;    0;s;    0;s;    0;s;    2;s;    5;s;    5;s;    0;s
4615;5119;05;A;  46;220930; 5;w;04;   31;s;   31;s;   15;s;   21;s;   16;s;   14;s;    2;s;    0;s;    0;s;    2;s;    4;s;    9;s;    9;s;    0;s;   10;s;    8;s;    2;s;    0;s;    0;s;    3;s;    0;s;   18;s;   15;s;    0;s
4615;5119;05;A;  46;220930; 5;w;05;   60;s;   63;s;   28;s;   36;s;   32;s;   29;s;    3;s;    0;s;    0;s;    2;s;    6;s;   20;s;   17;s;    0;s;   26;s;   23;s;    3;s;    0;s;    1;s;    0;s;    8;s;   28;s;   23;s;    0;s
4615;5119;05;A;  46;220930; 5;w;06;  238;s;  230;s;   67;s;   48;s;  164;s;  152;s;   10;s;    2;s;    2;s;    5;s;   15;s;   47;s;   38;s;    5;s;  174;s;  157;s;   15;s;    2;s;    3;s;    2;s;    7;s;   39;s;   30;s;    5;s
4615;5119;05;A;  46;220930; 5;w;07;  463;s;  552;s;  107;s;   70;s;  346;s;  302;s;   44;s;    0;s;    9;s;    4;s;   26;s;   77;s;   53;s;    1;s;  466;s;  395;s;   68;s;    3;s;    6;s;    4;s;   15;s;   51;s;   38;s;   10;s
4615;5119;05;A;  46;220930; 5;w;08;  752;s;  719;s;  142;s;   76;s;  582;s;  493;s;   89;s;    0;s;   10;s;   11;s;   41;s;   90;s;   71;s;   18;s;  612;s;  542;s;   63;s;    7;s;   14;s;    7;s;   15;s;   54;s;   35;s;   17;s
4615;5119;05;A;  46;220930; 5;w;09;  572;s;  581;s;  121;s;  107;s;  424;s;  347;s;   74;s;    3;s;   16;s;    8;s;   36;s;   77;s;   58;s;   11;s;  440;s;  379;s;   58;s;    3;s;   15;s;    7;s;   25;s;   75;s;   57;s;   19;s
4615;5119;05;A;  46;220930; 5;w;10;  570;s;  611;s;  125;s;   96;s;  418;s;  360;s;   56;s;    2;s;   15;s;    8;s;   33;s;   84;s;   68;s;   12;s;  484;s;  421;s;   59;s;    4;s;   21;s;   11;s;   22;s;   63;s;   45;s;   10;s
4615;5119;05;A;  46;220930; 5;w;11;  607;s;  812;s;  124;s;  120;s;  450;s;  393;s;   55;s;    2;s;   14;s;    9;s;   28;s;   87;s;   64;s;   19;s;  654;s;  578;s;   67;s;    9;s;   23;s;   14;s;   31;s;   75;s;   55;s;   15;s
4615;5119;05;A;  46;220930; 5;w;12;  756;s;  722;s;   93;s;  110;s;  628;s;  560;s;   60;s;    8;s;   16;s;    5;s;   26;s;   62;s;   51;s;   19;s;  575;s;  512;s;   53;s;   10;s;   17;s;    8;s;   34;s;   68;s;   54;s;   20;s
4615;5119;05;A;  46;220930; 5;w;13;  967;s;  781;s;  116;s;  110;s;  811;s;  714;s;   88;s;    9;s;   26;s;   14;s;   22;s;   80;s;   63;s;   14;s;  633;s;  571;s;   58;s;    4;s;   21;s;   10;s;   23;s;   77;s;   63;s;   17;s
4615;5119;05;A;  46;220930; 5;w;14; 1117;s;  961;s;  110;s;   98;s;  963;s;  861;s;   89;s;   13;s;   23;s;    6;s;   28;s;   76;s;   64;s;   21;s;  815;s;  737;s;   72;s;    6;s;   24;s;   16;s;   22;s;   60;s;   48;s;   24;s
4615;5119;05;A;  46;220930; 5;w;15; 1144;s;  947;s;   91;s;   88;s; 1008;s;  906;s;   94;s;    8;s;   22;s;    7;s;   21;s;   63;s;   49;s;   23;s;  817;s;  740;s;   71;s;    6;s;   21;s;    8;s;   19;s;   61;s;   49;s;   21;s
4615;5119;05;A;  46;220930; 5;w;16; 1127;s;  818;s;   70;s;   78;s; 1004;s;  914;s;   81;s;    9;s;   24;s;    7;s;   21;s;   42;s;   33;s;   29;s;  705;s;  628;s;   73;s;    4;s;   17;s;   12;s;   16;s;   50;s;   39;s;   18;s
4615;5119;05;A;  46;220930; 5;w;17; 1180;s;  697;s;   63;s;   50;s; 1048;s;  946;s;   91;s;   11;s;   37;s;    7;s;   22;s;   34;s;   22;s;   32;s;  613;s;  549;s;   60;s;    4;s;   21;s;    9;s;    5;s;   36;s;   23;s;   13;s
4615;5119;05;A;  46;220930; 5;w;18; 1025;s;  608;s;   45;s;   41;s;  935;s;  849;s;   70;s;   16;s;   32;s;    6;s;   16;s;   23;s;   14;s;   13;s;  538;s;  495;s;   38;s;    5;s;   12;s;    5;s;    7;s;   29;s;   22;s;   17;s
4615;5119;05;A;  46;220930; 5;w;19;  817;s;  502;s;   27;s;   21;s;  747;s;  686;s;   51;s;   10;s;   26;s;    4;s;    6;s;   17;s;   10;s;   17;s;  454;s;  406;s;   39;s;    9;s;    6;s;    2;s;    5;s;   14;s;   12;s;   21;s
4615;5119;05;A;  46;220930; 5;w;20;  573;s;  328;s;   20;s;   24;s;  537;s;  492;s;   27;s;   18;s;   10;s;    2;s;    5;s;   13;s;    8;s;    6;s;  286;s;  266;s;   18;s;    2;s;    9;s;    3;s;    2;s;   19;s;   16;s;    9;s
4615;5119;05;A;  46;220930; 5;w;21;  417;s;  219;s;    8;s;   10;s;  400;s;  376;s;   19;s;    5;s;    7;s;    1;s;    4;s;    3;s;    3;s;    2;s;  205;s;  189;s;   10;s;    6;s;    2;s;    0;s;    2;s;    8;s;    5;s;    2;s
4615;5119;05;A;  46;220930; 5;w;22;  308;s;  168;s;    9;s;   10;s;  292;s;  273;s;   17;s;    2;s;    7;s;    0;s;    1;s;    8;s;    5;s;    0;s;  155;s;  145;s;    8;s;    2;s;    0;s;    0;s;    2;s;    8;s;    6;s;    3;s
4615;5119;05;A;  46;220930; 5;w;23;  198;s;  154;s;    8;s;    9;s;  189;s;  175;s;   12;s;    2;s;    1;s;    3;s;    3;s;    2;s;    0;s;    0;s;  142;s;  134;s;    8;s;    0;s;    2;s;    0;s;    3;s;    6;s;    6;s;    1;s
4615;5119;05;A;  46;220930; 5;w;24;  152;s;  100;s;    7;s;    4;s;  144;s;  129;s;   15;s;    0;s;    1;s;    0;s;    3;s;    4;s;    1;s;    0;s;   94;s;   90;s;    3;s;    1;s;    0;s;    0;s;    0;s;    4;s;    2;s;    2;s
4615;5119;05;A;  46;221001; 6;u;01;   96;s;   47;s;    3;s;    5;s;   89;s;   82;s;    7;s;    0;s;    2;s;    0;s;    3;s;    0;s;    0;s;    2;s;   41;s;   39;s;    2;s;    0;s;    0;s;    0;s;    5;s;    0;s;    0;s;    1;s
4615;5119;05;A;  46;221001; 6;u;02;   64;s;   35;s;    5;s;    5;s;   59;s;   59;s;    0;s;    0;s;    0;s;    0;s;    1;s;    4;s;    4;s;    0;s;   29;s;   26;s;    3;s;    0;s;    1;s;    0;s;    1;s;    4;s;    2;s;    0;s
4615;5119;05;A;  46;221001; 6;u;03;   37;s;   26;s;    4;s;    4;s;   33;s;   30;s;    3;s;    0;s;    0;s;    0;s;    4;s;    0;s;    0;s;    0;s;   22;s;   20;s;    2;s;    0;s;    0;s;    0;s;    2;s;    2;s;    2;s;    0;s
4615;5119;05;A;  46;221001; 6;u;04;   29;s;   26;s;    4;s;    3;s;   25;s;   19;s;    6;s;    0;s;    0;s;    2;s;    2;s;    0;s;    0;s;    0;s;   23;s;   20;s;    3;s;    0;s;    0;s;    0;s;    0;s;    3;s;    3;s;    0;s
4615;5119;05;A;  46;221001; 6;u;05;   33;s;   35;s;    3;s;    6;s;   30;s;   28;s;    2;s;    0;s;    0;s;    0;s;    0;s;    3;s;    1;s;    0;s;   28;s;   24;s;    4;s;    0;s;    1;s;    0;s;    3;s;    3;s;    0;s;    0;s
4615;5119;05;A;  46;221001; 6;u;06;   87;s;   73;s;   15;s;    8;s;   72;s;   62;s;   10;s;    0;s;    0;s;    0;s;    5;s;   10;s;    4;s;    0;s;   60;s;   53;s;    7;s;    0;s;    2;s;    1;s;    2;s;    5;s;    5;s;    3;s
4615;5119;05;A;  46;221001; 6;u;07;  107;s;  130;s;   19;s;   11;s;   86;s;   70;s;   14;s;    2;s;    2;s;    1;s;    7;s;   11;s;    7;s;    0;s;  117;s;  100;s;   15;s;    2;s;    2;s;    1;s;    3;s;    7;s;    5;s;    0;s
4615;5119;05;A;  46;221001; 6;u;08;  186;s;  232;s;   21;s;   13;s;  156;s;  127;s;   28;s;    1;s;    8;s;    2;s;    7;s;   12;s;    9;s;    1;s;  208;s;  182;s;   25;s;    1;s;   10;s;    0;s;    6;s;    7;s;    5;s;    1;s
4615;5119;05;A;  46;221001; 6;u;09;  363;s;  306;s;   26;s;   23;s;  323;s;  285;s;   38;s;    0;s;   10;s;    7;s;   10;s;    9;s;    6;s;    4;s;  265;s;  238;s;   23;s;    4;s;   13;s;    2;s;   10;s;   11;s;    7;s;    5;s
4615;5119;05;A;  46;221001; 6;u;10;  504;s;  437;s;   22;s;   21;s;  464;s;  416;s;   40;s;    8;s;    8;s;    2;s;    7;s;   13;s;    9;s;   10;s;  397;s;  355;s;   36;s;    6;s;   12;s;    2;s;   10;s;    9;s;    7;s;    7;s
4615;5119;05;A;  46;221001; 6;u;11;  573;s;  551;s;   23;s;   19;s;  520;s;  474;s;   39;s;    7;s;   17;s;    2;s;    9;s;   12;s;    8;s;   13;s;  509;s;  466;s;   35;s;    8;s;   18;s;    4;s;    9;s;    6;s;    2;s;    5;s
4615;5119;05;A;  46;221001; 6;u;12;  621;s;  537;s;   16;s;   14;s;  576;s;  526;s;   38;s;   12;s;   18;s;    4;s;    8;s;    4;s;    2;s;   11;s;  489;s;  445;s;   35;s;    9;s;   22;s;    2;s;    5;s;    7;s;    4;s;   12;s
4615;5119;05;A;  46;221001; 6;u;13;  607;s;  492;s;   15;s;   17;s;  568;s;  525;s;   35;s;    8;s;   16;s;    4;s;    7;s;    4;s;    4;s;    8;s;  452;s;  401;s;   40;s;   11;s;   15;s;    0;s;    6;s;   11;s;   11;s;    8;s
4615;5119;05;A;  46;221001; 6;u;14;  642;s;  491;s;   17;s;    6;s;  603;s;  554;s;   40;s;    9;s;   12;s;    1;s;   12;s;    4;s;    2;s;   10;s;  463;s;  428;s;   27;s;    8;s;   14;s;    2;s;    4;s;    0;s;    0;s;    8;s
4615;5119;05;A;  46;221001; 6;u;15;  593;s;  512;s;    9;s;   13;s;  556;s;  512;s;   34;s;   10;s;   17;s;    2;s;    5;s;    2;s;    2;s;   11;s;  488;s;  437;s;   37;s;   14;s;    8;s;    7;s;    5;s;    1;s;    0;s;    3;s
4615;5119;05;A;  46;221001; 6;u;16;  522;s;  455;s;    8;s;    8;s;  492;s;  447;s;   37;s;    8;s;   15;s;    2;s;    5;s;    1;s;    1;s;    7;s;  428;s;  391;s;   24;s;   13;s;   11;s;    3;s;    3;s;    2;s;    2;s;    8;s
4615;5119;05;A;  46;221001; 6;u;17;  448;s;  415;s;    4;s;    7;s;  427;s;  404;s;   19;s;    4;s;   12;s;    1;s;    3;s;    0;s;    0;s;    5;s;  387;s;  348;s;   30;s;    9;s;   10;s;    2;s;    5;s;    0;s;    0;s;   11;s
4615;5119;05;A;  46;221001; 6;u;18;  440;s;  458;s;    5;s;    4;s;  431;s;  396;s;   29;s;    6;s;    4;s;    4;s;    1;s;    0;s;    0;s;    0;s;  437;s;  395;s;   31;s;   11;s;    8;s;    1;s;    2;s;    1;s;    0;s;    9;s
4615;5119;05;A;  46;221001; 6;u;19;  412;s;  374;s;    4;s;    5;s;  395;s;  368;s;   23;s;    4;s;   10;s;    0;s;    4;s;    0;s;    0;s;    3;s;  358;s;  326;s;   27;s;    5;s;    6;s;    1;s;    4;s;    0;s;    0;s;    5;s
4615;5119;05;A;  46;221001; 6;u;20;  383;s;  296;s;    6;s;    4;s;  365;s;  344;s;   18;s;    3;s;   10;s;    3;s;    3;s;    0;s;    0;s;    2;s;  278;s;  254;s;   20;s;    4;s;   10;s;    2;s;    2;s;    0;s;    0;s;    4;s
4615;5119;05;A;  46;221001; 6;u;21;  275;s;  193;s;    2;s;    5;s;  268;s;  246;s;   20;s;    2;s;    3;s;    0;s;    2;s;    0;s;    0;s;    2;s;  185;s;  168;s;   12;s;    5;s;    1;s;    2;s;    2;s;    1;s;    0;s;    2;s
4615;5119;05;A;  46;221001; 6;u;22;  232;s;  190;s;    4;s;    4;s;  224;s;  212;s;   12;s;    0;s;    2;s;    4;s;    0;s;    0;s;    0;s;    2;s;  184;s;  169;s;    9;s;    6;s;    0;s;    2;s;    2;s;    0;s;    0;s;    2;s
4615;5119;05;A;  46;221001; 6;u;23;  212;s;  154;s;    4;s;    2;s;  208;s;  198;s;   10;s;    0;s;    0;s;    3;s;    0;s;    1;s;    1;s;    0;s;  148;s;  139;s;    7;s;    2;s;    2;s;    0;s;    2;s;    0;s;    0;s;    2;s
4615;5119;05;A;  46;221001; 6;u;24;  163;s;  129;s;    4;s;    0;s;  157;s;  153;s;    4;s;    0;s;    2;s;    4;s;    0;s;    0;s;    0;s;    0;s;  129;s;  120;s;    9;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;01;   92;s;   45;s;    0;s;    2;s;   92;s;   86;s;    6;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   43;s;   38;s;    5;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;02;  114;s;   46;s;    1;s;    2;s;  113;s;  111;s;    2;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;   44;s;   42;s;    2;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;03;   63;s;   20;s;    2;s;    0;s;   61;s;   61;s;    0;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s;   20;s;   19;s;    1;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;04;   42;s;   14;s;    0;s;    2;s;   42;s;   40;s;    2;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   12;s;   11;s;    1;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;05;   25;s;   13;s;    0;s;    0;s;   25;s;   24;s;    1;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   13;s;   13;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;06;   35;s;   25;s;    2;s;    2;s;   31;s;   27;s;    4;s;    0;s;    2;s;    0;s;    2;s;    0;s;    0;s;    0;s;   23;s;   22;s;    1;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;07;   43;s;   37;s;    1;s;    1;s;   41;s;   35;s;    4;s;    2;s;    1;s;    0;s;    1;s;    0;s;    0;s;    0;s;   36;s;   35;s;    1;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;08;   47;s;   55;s;    2;s;    1;s;   45;s;   38;s;    5;s;    2;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s;   52;s;   47;s;    5;s;    0;s;    1;s;    0;s;    1;s;    0;s;    0;s;    1;s
4615;5119;05;A;  46;221002; 7;s;09;  113;s;  122;s;    3;s;    2;s;  108;s;   97;s;    9;s;    2;s;    2;s;    2;s;    1;s;    0;s;    0;s;    0;s;  119;s;  108;s;    9;s;    2;s;    1;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;10;  262;s;  276;s;    5;s;    8;s;  250;s;  236;s;   12;s;    2;s;    5;s;    3;s;    2;s;    0;s;    0;s;    2;s;  247;s;  222;s;   14;s;   11;s;    5;s;    5;s;    3;s;    0;s;    0;s;   16;s
4615;5119;05;A;  46;221002; 7;s;11;  332;s;  538;s;    7;s;    8;s;  316;s;  291;s;   14;s;   11;s;    5;s;    4;s;    3;s;    0;s;    0;s;    4;s;  484;s;  417;s;   32;s;   35;s;   10;s;    2;s;    4;s;    2;s;    0;s;   36;s
4615;5119;05;A;  46;221002; 7;s;12;  402;s;  633;s;    8;s;   14;s;  386;s;  360;s;   18;s;    8;s;    4;s;    2;s;    2;s;    4;s;    2;s;    4;s;  565;s;  483;s;   39;s;   43;s;   16;s;    4;s;    9;s;    1;s;    1;s;   38;s
4615;5119;05;A;  46;221002; 7;s;13;  451;s;  533;s;    7;s;    8;s;  432;s;  401;s;   23;s;    8;s;    6;s;    2;s;    5;s;    0;s;    0;s;    6;s;  484;s;  426;s;   33;s;   25;s;   17;s;    2;s;    6;s;    0;s;    0;s;   24;s
4615;5119;05;A;  46;221002; 7;s;14;  480;s;  543;s;    5;s;   10;s;  462;s;  427;s;   24;s;   11;s;    9;s;    2;s;    2;s;    1;s;    1;s;    4;s;  509;s;  461;s;   39;s;    9;s;   14;s;    2;s;    8;s;    0;s;    0;s;   10;s
4615;5119;05;A;  46;221002; 7;s;15;  445;s;  549;s;    2;s;   12;s;  430;s;  395;s;   24;s;   11;s;    9;s;    0;s;    2;s;    0;s;    0;s;    4;s;  509;s;  460;s;   31;s;   18;s;   11;s;    4;s;    8;s;    0;s;    0;s;   17;s
4615;5119;05;A;  46;221002; 7;s;16;  391;s;  481;s;    3;s;    6;s;  372;s;  342;s;   24;s;    6;s;    8;s;    0;s;    2;s;    1;s;    1;s;    8;s;  450;s;  389;s;   38;s;   23;s;   14;s;    3;s;    3;s;    0;s;    0;s;   11;s
4615;5119;05;A;  46;221002; 7;s;17;  384;s;  515;s;    3;s;    2;s;  374;s;  343;s;   23;s;    8;s;    6;s;    2;s;    1;s;    0;s;    0;s;    1;s;  489;s;  442;s;   36;s;   11;s;   12;s;    1;s;    1;s;    0;s;    0;s;   12;s
4615;5119;05;A;  46;221002; 7;s;18;  409;s;  567;s;    5;s;    2;s;  394;s;  361;s;   27;s;    6;s;    6;s;    2;s;    1;s;    2;s;    2;s;    4;s;  539;s;  490;s;   38;s;   11;s;   15;s;    0;s;    2;s;    0;s;    0;s;   11;s
4615;5119;05;A;  46;221002; 7;s;19;  394;s;  511;s;    3;s;    4;s;  384;s;  359;s;   19;s;    6;s;    6;s;    2;s;    1;s;    0;s;    0;s;    1;s;  479;s;  441;s;   31;s;    7;s;   12;s;    1;s;    1;s;    2;s;    1;s;   16;s
4615;5119;05;A;  46;221002; 7;s;20;  343;s;  323;s;    3;s;    6;s;  333;s;  305;s;   26;s;    2;s;    4;s;    0;s;    3;s;    0;s;    0;s;    3;s;  306;s;  280;s;   23;s;    3;s;    5;s;    3;s;    3;s;    0;s;    0;s;    6;s
4615;5119;05;A;  46;221002; 7;s;21;  295;s;  215;s;    3;s;    3;s;  287;s;  269;s;   17;s;    1;s;    3;s;    0;s;    3;s;    0;s;    0;s;    2;s;  205;s;  187;s;   14;s;    4;s;    4;s;    1;s;    2;s;    0;s;    0;s;    3;s
4615;5119;05;A;  46;221002; 7;s;22;  202;s;  134;s;    2;s;    6;s;  198;s;  189;s;    8;s;    1;s;    2;s;    0;s;    0;s;    2;s;    2;s;    0;s;  126;s;  121;s;    5;s;    0;s;    2;s;    0;s;    6;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221002; 7;s;23;  123;s;   69;s;   12;s;   10;s;  111;s;  106;s;    5;s;    0;s;    0;s;    0;s;    4;s;    8;s;    5;s;    0;s;   58;s;   55;s;    3;s;    0;s;    1;s;    2;s;    4;s;    4;s;    2;s;    0;s
4615;5119;05;A;  46;221002; 7;s;24;   73;s;   27;s;   11;s;    5;s;   60;s;   53;s;    7;s;    0;s;    2;s;    0;s;    3;s;    8;s;    8;s;    0;s;   21;s;   20;s;    1;s;    0;s;    0;s;    0;s;    1;s;    4;s;    2;s;    1;s
4615;5119;05;A;  46;221003; 1;s;01;  102;s;   57;s;    1;s;    2;s;  101;s;   95;s;    6;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;   55;s;   48;s;    7;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;02;  128;s;   57;s;    3;s;    1;s;  125;s;  123;s;    2;s;    0;s;    0;s;    0;s;    3;s;    0;s;    0;s;    0;s;   56;s;   53;s;    3;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;03;   71;s;   25;s;    3;s;    0;s;   68;s;   68;s;    0;s;    0;s;    0;s;    0;s;    3;s;    0;s;    0;s;    0;s;   25;s;   23;s;    2;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;04;   48;s;   18;s;    0;s;    2;s;   48;s;   46;s;    2;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   16;s;   15;s;    1;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;05;   28;s;   16;s;    0;s;    0;s;   28;s;   27;s;    1;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;   16;s;   16;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;06;   39;s;   31;s;    2;s;    2;s;   35;s;   30;s;    5;s;    0;s;    2;s;    0;s;    2;s;    0;s;    0;s;    0;s;   29;s;   28;s;    1;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;07;   49;s;   46;s;    1;s;    1;s;   47;s;   40;s;    5;s;    2;s;    1;s;    0;s;    1;s;    0;s;    0;s;    0;s;   45;s;   44;s;    1;s;    0;s;    0;s;    0;s;    1;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;08;   53;s;   68;s;    2;s;    1;s;   51;s;   44;s;    5;s;    2;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s;   63;s;   57;s;    6;s;    0;s;    2;s;    0;s;    1;s;    0;s;    0;s;    2;s
4615;5119;05;A;  46;221003; 1;s;09;  127;s;  152;s;    4;s;    2;s;  121;s;  109;s;   10;s;    2;s;    2;s;    2;s;    2;s;    0;s;    0;s;    0;s;  148;s;  135;s;   11;s;    2;s;    2;s;    0;s;    2;s;    0;s;    0;s;    0;s
4615;5119;05;A;  46;221003; 1;s;10;  295;s;  343;s;    6;s;    8;s;  282;s;  266;s;   13;s;    3;s;    5;s;    4;s;    2;s;    0;s;    0;s;    2;s;  309;s;  278;s;   17;s;   14;s;    6;s;    5;s;    3;s;    0;s;    0;s;   20;s
4615;5119;05;A;  46;221003; 1;s;11;  372;s;  669;s;    8;s;    8;s;  354;s;  327;s;   15;s;   12;s;    6;s;    4;s;    4;s;    0;s;    0;s;    4;s;  602;s;  521;s;   39;s;   42;s;   13;s;    2;s;    4;s;    2;s;    0;s;   46;s
4615;5119;05;A;  46;221003; 1;s;12;  451;s;  787;s;   10;s;   14;s;  432;s;  403;s;   20;s;    9;s;    5;s;    3;s;    3;s;    4;s;    2;s;    4;s;  704;s;  603;s;   48;s;   53;s;   20;s;    4;s;    9;s;    1;s;    1;s;   49;s
4615;5119;05;A;  46;221003; 1;s;13;  506;s;  663;s;    8;s;    8;s;  483;s;  449;s;   25;s;    9;s;    7;s;    2;s;    6;s;    0;s;    0;s;    8;s;  605;s;  532;s;   41;s;   32;s;   21;s;    2;s;    6;s;    0;s;    0;s;   29;s
